dancer_id,dance_id,dance_key,waggle_run,stimulus,notes,waggle_directions,start_x,start_y,start_xy,csv_file,time,date,direction_u,direction_v,video_angle_deg,start_frame,video_name,annotation_session,source_batch
22b,22b_00030,2025-01-19__22b_00030,37,vertical,,"(-0.5021355173865036, 0.8647889466100895)",564,427,"(564, 427)",22b_00030_waggle_annotations.csv,17:04:00,20250119,-0.502135517386504,0.86478894661009,210.141385552075,2801,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00030.mp4,1,2025-01-19
22b,22b_00030,2025-01-19__22b_00030,38,vertical,,"(-0.720833064901856, 0.6931087162517846)",603,458,"(603, 458)",22b_00030_waggle_annotations.csv,17:04:00,20250119,-0.720833064901856,0.693108716251785,226.123302714075,2852,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00030.mp4,1,2025-01-19
22b,22b_00030,2025-01-19__22b_00030,39,vertical,,"(-0.6401843996644799, 0.7682212795973759)",549,445,"(549, 445)",22b_00030_waggle_annotations.csv,17:04:00,20250119,-0.64018439966448,0.768221279597376,219.805571092265,2933,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00030.mp4,1,2025-01-19
22b,22b_00030,2025-01-19__22b_00030,40,vertical,,"(-0.5114838597676826, 0.8592928844097067)",346,725,"(346, 725)",22b_00030_waggle_annotations.csv,17:04:00,20250119,-0.511483859767683,0.859292884409707,210.762719534239,3099,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00030.mp4,1,2025-01-19
22b,22b_00030,2025-01-19__22b_00030,41,vertical,,"(-0.2587360852240835, 0.965948051503245)",283,718,"(283, 718)",22b_00030_waggle_annotations.csv,17:04:00,20250119,-0.258736085224084,0.965948051503245,194.995079129176,3292,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00030.mp4,1,2025-01-19
22b,22b_00030,2025-01-19__22b_00030,42,vertical,,"(-0.7389558439133294, 0.6737538576856826)",268,652,"(268, 652)",22b_00030_waggle_annotations.csv,17:04:00,20250119,-0.738955843913329,0.673753857685683,227.642545294065,3338,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00030.mp4,1,2025-01-19
22b,22b_00030,2025-01-19__22b_00030,43,vertical,,"(-0.7071067811865475, 0.7071067811865475)",268,677,"(268, 677)",22b_00030_waggle_annotations.csv,17:04:00,20250119,-0.707106781186548,0.707106781186548,225,3375,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00030.mp4,1,2025-01-19
22b,22b_00030,2025-01-19__22b_00030,44,vertical,,"(-0.6114475010757654, 0.7912850013921671)",283,676,"(283, 676)",22b_00030_waggle_annotations.csv,17:04:00,20250119,-0.611447501075765,0.791285001392167,217.694240466689,3423,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00030.mp4,1,2025-01-19
22b,22b_00030,2025-01-19__22b_00030,45,vertical,,"(-0.2714601650218062, 0.9624496759864037)",324,688,"(324, 688)",22b_00030_waggle_annotations.csv,17:04:00,20250119,-0.271460165021806,0.962449675986404,195.751173663453,3466,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00030.mp4,1,2025-01-19
22b,22b_00030,2025-01-19__22b_00030,46,vertical,,"(-0.6816036551035045, 0.7317215709199387)",313,674,"(313, 674)",22b_00030_waggle_annotations.csv,17:04:00,20250119,-0.681603655103505,0.731721570919939,222.969085763147,3515,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00030.mp4,1,2025-01-19
22b,22b_00030,2025-01-19__22b_00030,47,vertical,,"(-0.39582934757177557, 0.9183240863665194)",335,646,"(335, 646)",22b_00030_waggle_annotations.csv,17:04:00,20250119,-0.395829347571776,0.918324086366519,203.317708386755,3557,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00030.mp4,1,2025-01-19
22b,22b_00030,2025-01-19__22b_00030,48,vertical,,"(-0.7348034446274879, 0.6782801027330658)",285,656,"(285, 656)",22b_00030_waggle_annotations.csv,17:04:00,20250119,-0.734803444627488,0.678280102733066,227.290610042639,3608,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00030.mp4,1,2025-01-19
22b,22b_00030,2025-01-19__22b_00030,49,vertical,,"(-0.10391202164098284, 0.9945864928494073)",290,659,"(290, 659)",22b_00030_waggle_annotations.csv,17:04:00,20250119,-0.103912021640983,0.994586492849407,185.964487101253,3652,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00030.mp4,1,2025-01-19
22b,22b_00030,2025-01-19__22b_00030,50,vertical,,"(-0.638017864750323, 0.7700215609055623)",245,631,"(245, 631)",22b_00030_waggle_annotations.csv,17:04:00,20250119,-0.638017864750323,0.770021560905562,219.644174957145,3715,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00030.mp4,1,2025-01-19
22b,22b_00030,2025-01-19__22b_00030,51,vertical,,"(-0.7162295881449137, 0.6978647269104288)",287,621,"(287, 621)",22b_00030_waggle_annotations.csv,17:04:00,20250119,-0.716229588144914,0.697864726910429,225.744059202889,3758,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00030.mp4,1,2025-01-19
22b,22b_00035,2025-01-19__22b_00035,1,vertical,,"(-0.7608339519590858, 0.6489466060827497)",606,472,"(606, 472)",22b_00035_waggle_annotations.csv,17:21:00,20250119,-0.760833951959086,0.64894660608275,229.537772507907,655,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,1,2025-01-19
22b,22b_00035,2025-01-19__22b_00035,2,vertical,,"(0.052558833122763673, 0.9986178293325098)",647,461,"(647, 461)",22b_00035_waggle_annotations.csv,17:21:00,20250119,0.0525588331227637,0.99861782933251,176.987212495817,692,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,1,2025-01-19
22b,22b_00035,2025-01-19__22b_00035,3,vertical,,"(-0.7808688094430304, 0.6246950475544243)",626,418,"(626, 418)",22b_00035_waggle_annotations.csv,17:21:00,20250119,-0.78086880944303,0.624695047554424,231.34019174591,725,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,1,2025-01-19
22b,22b_00035,2025-01-19__22b_00035,4,vertical,,"(-0.40199006203519805, 0.9156440301912844)",666,408,"(666, 408)",22b_00035_waggle_annotations.csv,17:21:00,20250119,-0.401990062035198,0.915644030191284,203.702645950966,767,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,1,2025-01-19
22b,22b_00035,2025-01-19__22b_00035,5,vertical,,"(-0.782280144548, 0.6229267817697037)",633,378,"(633, 378)",22b_00035_waggle_annotations.csv,17:21:00,20250119,-0.782280144548,0.622926781769704,231.469819985173,807,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,1,2025-01-19
22b,22b_00035,2025-01-19__22b_00035,6,vertical,,"(0.40905590409290915, 0.9125093245149513)",692,386,"(692, 386)",22b_00035_waggle_annotations.csv,17:21:00,20250119,0.409055904092909,0.912509324514951,155.854458039578,851,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,1,2025-01-19
22b,22b_00035,2025-01-19__22b_00035,7,vertical,,"(-0.7608339519590858, 0.6489466060827497)",692,327,"(692, 327)",22b_00035_waggle_annotations.csv,17:21:00,20250119,-0.760833951959086,0.64894660608275,229.537772507907,883,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,1,2025-01-19
22b,22b_00035,2025-01-19__22b_00035,8,vertical,,"(-0.3481865296036271, 0.9374252720097652)",746,356,"(746, 356)",22b_00035_waggle_annotations.csv,17:21:00,20250119,-0.348186529603627,0.937425272009765,200.376435213836,925,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,1,2025-01-19
22b,22b_00035,2025-01-19__22b_00035,9,vertical,,"(-0.807391122257898, 0.59001658934231)",743,332,"(743, 332)",22b_00035_waggle_annotations.csv,17:21:00,20250119,-0.807391122257898,0.59001658934231,233.841814560192,967,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,1,2025-01-19
22b,22b_00035,2025-01-19__22b_00035,10,vertical,,"(-0.16007115855366244, 0.9871054777475851)",756,339,"(756, 339)",22b_00035_waggle_annotations.csv,17:21:00,20250119,-0.160071158553662,0.987105477747585,189.211026540817,1008,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,1,2025-01-19
22b,22b_00035,2025-01-19__22b_00035,11,vertical,,"(-0.49301257198088033, 0.8700221858486124)",758,315,"(758, 315)",22b_00035_waggle_annotations.csv,17:21:00,20250119,-0.49301257198088,0.870022185848612,209.538782259558,1052,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,1,2025-01-19
22b,22b_00035,2025-01-19__22b_00035,12,vertical,,"(-0.46031716445500037, 0.8877545314489294)",814,341,"(814, 341)",22b_00035_waggle_annotations.csv,17:21:00,20250119,-0.460317164455,0.887754531448929,207.407575437818,1105,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,1,2025-01-19
22b,22b_00035,2025-01-19__22b_00035,13,vertical,,"(-0.6896551724137931, 0.7241379310344828)",720,326,"(720, 326)",22b_00035_waggle_annotations.csv,17:21:00,20250119,-0.689655172413793,0.724137931034483,223.602818972704,1161,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,1,vertical,,"(-0.713808759938232, 0.7003406701280767)",547,706,"(547, 706)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.713808759938232,0.700340670128077,225.545657593416,22,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,2,vertical,,"(-0.5905099943842171, 0.8070303256584301)",593,726,"(593, 726)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.590509994384217,0.80703032565843,216.193207305565,65,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,3,vertical,,"(-0.8650311892618034, 0.501718089771846)",596,711,"(596, 711)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.865031189261803,0.501718089771846,239.886266849018,109,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,4,vertical,,"(-0.6222441255753678, 0.7828232547561078)",603,719,"(603, 719)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.622244125575368,0.782823254756108,218.480198248343,155,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,5,vertical,,"(-0.9161573349021892, 0.4008188340197078)",554,695,"(554, 695)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.916157334902189,0.400818834019708,246.370622269343,191,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,6,vertical,,"(-0.3688455203054102, 0.9294907111696336)",596,718,"(596, 718)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.36884552030541,0.929490711169634,201.644435140714,234,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,7,vertical,,"(-0.9230769230769231, 0.38461538461538464)",599,683,"(599, 683)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.923076923076923,0.384615384615385,247.38013505196,280,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,8,vertical,,"(-0.4558758698056578, 0.8900433648586652)",567,695,"(567, 695)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.455875869805658,0.890043364858665,207.121303404159,324,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,9,vertical,,"(-0.7337606740181695, 0.679408031498305)",558,672,"(558, 672)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.73376067401817,0.679408031498305,227.202598161766,375,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,10,vertical,,"(-0.7071067811865475, 0.7071067811865475)",571,697,"(571, 697)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.707106781186548,0.707106781186548,225,417,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,11,vertical,,"(-0.7627569634671122, 0.6466852516351603)",535,684,"(535, 684)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.762756963467112,0.64668525163516,229.707852244372,466,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,12,vertical,,"(-0.6726727939963124, 0.7399400733959437)",564,697,"(564, 697)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.672672793996312,0.739940073395944,222.273689006094,508,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,13,vertical,,"(-0.7848827655334262, 0.6196442885790207)",554,726,"(554, 726)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.784882765533426,0.619644288579021,231.709836807757,555,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,14,vertical,,"(-0.7703943211246898, 0.637567714034226)",564,726,"(564, 726)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.77039432112469,0.637567714034226,230.389311759973,601,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,15,vertical,,"(-0.6782801027330658, 0.7348034446274879)",556,729,"(556, 729)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.678280102733066,0.734803444627488,222.709389957361,650,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,16,vertical,,"(-0.4472135954999579, 0.8944271909999159)",533,736,"(533, 736)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.447213595499958,0.894427190999916,206.565051177078,700,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,17,vertical,,"(-0.658504607868518, 0.7525766947068778)",496,691,"(496, 691)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.658504607868518,0.752576694706878,221.18592516571,755,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,18,vertical,,"(-0.2956837280711308, 0.9552858906913457)",497,716,"(497, 716)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.295683728071131,0.955285890691346,197.198541220066,804,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00039,2025-01-19__22b_00039,19,vertical,,"(-0.8682431421244593, 0.49613893835683387)",531,729,"(531, 729)",22b_00039_waggle_annotations.csv,17:31:00,20250119,-0.868243142124459,0.496138938356834,240.255118703058,849,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,1,2025-01-19
22b,22b_00041,2025-01-19__22b_00041,1,vertical,,"(-0.899235088745796, 0.4374657188493062)",382,821,"(382, 821)",22b_00041_waggle_annotations.csv,17:35:00,20250119,-0.899235088745796,0.437465718849306,244.057704510128,1384,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,1,2025-01-19
22b,22b_00041,2025-01-19__22b_00041,2,vertical,,"(-0.4873661592641371, 0.8731977020149124)",415,814,"(415, 814)",22b_00041_waggle_annotations.csv,17:35:00,20250119,-0.487366159264137,0.873197702014912,209.167613379578,1419,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,1,2025-01-19
22b,22b_00041,2025-01-19__22b_00041,3,vertical,,"(-0.8574929257125442, 0.5144957554275266)",394,785,"(394, 785)",22b_00041_waggle_annotations.csv,17:35:00,20250119,-0.857492925712544,0.514495755427527,239.036243467926,1454,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,1,2025-01-19
22b,22b_00041,2025-01-19__22b_00041,4,vertical,,"(-0.26311740579210874, 0.9647638212377321)",391,806,"(391, 806)",22b_00041_waggle_annotations.csv,17:35:00,20250119,-0.263117405792109,0.964763821237732,195.255118703058,1497,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,1,2025-01-19
22b,22b_00041,2025-01-19__22b_00041,5,vertical,,"(-0.7371541402007414, 0.6757246285173463)",380,792,"(380, 792)",22b_00041_waggle_annotations.csv,17:35:00,20250119,-0.737154140200741,0.675724628517346,227.489552921999,1542,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,1,2025-01-19
22b,22b_00041,2025-01-19__22b_00041,6,vertical,,"(-0.3344098451707649, 0.9424277454812465)",346,796,"(346, 796)",22b_00041_waggle_annotations.csv,17:35:00,20250119,-0.334409845170765,0.942427745481247,199.536654938128,1590,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,1,2025-01-19
22b,22b_00041,2025-01-19__22b_00041,7,vertical,,"(-0.5854905538443584, 0.8106792283998809)",333,797,"(333, 797)",22b_00041_waggle_annotations.csv,17:35:00,20250119,-0.585490553844358,0.810679228399881,215.837652954278,1636,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,1,2025-01-19
22b,22b_horiz_00054,2025-01-19__22b_horiz_00054,1,horizontal,,"(-1.0, 0.0)",1476,735,"(1476, 735)",22b_horiz_00054_waggle_annotations.csv,18:00:00,20250119,−1,0,270,1439,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,1,2025-01-19
22b,22b_horiz_00054,2025-01-19__22b_horiz_00054,2,horizontal,,"(-0.9926458775505261, 0.12105437531103977)",1265,804,"(1265, 804)",22b_horiz_00054_waggle_annotations.csv,18:00:00,20250119,-0.992645877550526,0.12105437531104,263.047042531826,1527,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,1,2025-01-19
22b,22b_horiz_00054,2025-01-19__22b_horiz_00054,3,horizontal,,"(-0.9978801059658183, -0.06507913734559685)",1235,793,"(1235, 793)",22b_horiz_00054_waggle_annotations.csv,18:00:00,20250119,-0.997880105965818,-0.0650791373455969,273.73139699916,1606,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,1,2025-01-19
22b,22b_horiz_00054,2025-01-19__22b_horiz_00054,4,horizontal,,"(-0.9874406319167053, 0.15799050110667284)",1203,802,"(1203, 802)",22b_horiz_00054_waggle_annotations.csv,18:00:00,20250119,-0.987440631916705,0.157990501106673,260.909723079178,1655,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,1,2025-01-19
22b,22b_horiz_00054,2025-01-19__22b_horiz_00054,5,horizontal,,"(-0.9743911956946198, -0.22485950669875843)",1236,750,"(1236, 750)",22b_horiz_00054_waggle_annotations.csv,18:00:00,20250119,-0.97439119569462,-0.224859506698758,282.994616791917,1700,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,1,2025-01-19
22b,22b_horiz_00054,2025-01-19__22b_horiz_00054,6,horizontal,,"(-0.9922778767136677, -0.12403473458920847)",1219,755,"(1219, 755)",22b_horiz_00054_waggle_annotations.csv,18:00:00,20250119,-0.992277876713668,-0.124034734589208,277.125016348902,1742,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,1,2025-01-19
22b,22b_horiz_00054,2025-01-19__22b_horiz_00054,7,horizontal,,"(-0.9922778767136677, -0.12403473458920847)",1226,734,"(1226, 734)",22b_horiz_00054_waggle_annotations.csv,18:00:00,20250119,-0.992277876713668,-0.124034734589208,277.125016348902,1789,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,1,2025-01-19
22b,22b_horiz_00054,2025-01-19__22b_horiz_00054,8,horizontal,,"(-0.9922778767136677, 0.12403473458920847)",1201,709,"(1201, 709)",22b_horiz_00054_waggle_annotations.csv,18:00:00,20250119,-0.992277876713668,0.124034734589208,262.874983651098,1845,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,1,2025-01-19
22b,22b_horiz_00054,2025-01-19__22b_horiz_00054,9,horizontal,,"(-0.9938837346736188, -0.11043152607484653)",1212,699,"(1212, 699)",22b_horiz_00054_waggle_annotations.csv,18:00:00,20250119,-0.993883734673619,-0.110431526074847,276.34019174591,1890,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,1,2025-01-19
22b,22b_horiz_00054,2025-01-19__22b_horiz_00054,10,horizontal,,"(-0.999028234937562, -0.04407477507077479)",1206,716,"(1206, 716)",22b_horiz_00054_waggle_annotations.csv,18:00:00,20250119,-0.999028234937562,-0.0440747750707748,272.52611691162,1930,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,1,2025-01-19
22b,22b_horiz_00054,2025-01-19__22b_horiz_00054,11,horizontal,,"(-0.9998918860475786, -0.014704292441876156)",1220,711,"(1220, 711)",22b_horiz_00054_waggle_annotations.csv,18:00:00,20250119,-0.999891886047579,-0.0147042924418762,270.84252426074,1979,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,1,2025-01-19
